Flag for Follow Up,,Survey Title,Survey ID,Page,Page Heading,Question ID,varnames,Question Heading,Answer ID,Answer,answervalues
,37,OT Financial SC2 UT 2 pt 4,66616910,1,,822990091,TSK.CP3.OT2.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9164967625,Certainly Correct (100%),100
,38,OT Financial SC2 UT 2 pt 4,66616910,1,,822990091,TSK.CP3.OT2.CON.004.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9164967626,,#NULL
1,26,OT Financial SC2 UT 2 pt 5,66616918,1,,822990216,TSK.CP3.OT2.PRB.005.GHIL.,Task (5): Identify securities suspected of pump and dump to determine which securities are the best exemplars of pump and dump activity.<br><br>Question: What is the likelihood that each of the following securities is guilty of pump and dump activity? Please rank the following securities suspected of pump and dump activity in order of how likely they are actually guilty of pump and dump activity (first is most likely).<br>,9190799324,GHIL,TSK.CP3.OT2.PRB.005.GHIL.
1,27,OT Financial SC2 UT 2 pt 5,66616918,1,,822990216,TSK.CP3.OT2.PRB.005.IFLM.,Task (5): Identify securities suspected of pump and dump to determine which securities are the best exemplars of pump and dump activity.<br><br>Question: What is the likelihood that each of the following securities is guilty of pump and dump activity? Please rank the following securities suspected of pump and dump activity in order of how likely they are actually guilty of pump and dump activity (first is most likely).<br>,9190799325,IFLM,TSK.CP3.OT2.PRB.005.IFLM.
1,28,OT Financial SC2 UT 2 pt 5,66616918,1,,822990216,TSK.CP3.OT2.PRB.005.FNRG.,Task (5): Identify securities suspected of pump and dump to determine which securities are the best exemplars of pump and dump activity.<br><br>Question: What is the likelihood that each of the following securities is guilty of pump and dump activity? Please rank the following securities suspected of pump and dump activity in order of how likely they are actually guilty of pump and dump activity (first is most likely).<br>,9190799326,FNRG,TSK.CP3.OT2.PRB.005.FNRG.
1,29,OT Financial SC2 UT 2 pt 5,66616918,1,,822990216,TSK.CP3.OT2.PRB.005.CTOT.,Task (5): Identify securities suspected of pump and dump to determine which securities are the best exemplars of pump and dump activity.<br><br>Question: What is the likelihood that each of the following securities is guilty of pump and dump activity? Please rank the following securities suspected of pump and dump activity in order of how likely they are actually guilty of pump and dump activity (first is most likely).<br>,9190799327,CTOT,TSK.CP3.OT2.PRB.005.CTOT.
1,30,OT Financial SC2 UT 2 pt 5,66616918,1,,822990216,TSK.CP3.OT2.PRB.005.CMGO.,Task (5): Identify securities suspected of pump and dump to determine which securities are the best exemplars of pump and dump activity.<br><br>Question: What is the likelihood that each of the following securities is guilty of pump and dump activity? Please rank the following securities suspected of pump and dump activity in order of how likely they are actually guilty of pump and dump activity (first is most likely).<br>,9190799328,CMGO,TSK.CP3.OT2.PRB.005.CMGO.
1,31,OT Financial SC2 UT 2 pt 5,66616918,1,,822990216,TSK.CP3.OT2.PRB.005.MYRY.,Task (5): Identify securities suspected of pump and dump to determine which securities are the best exemplars of pump and dump activity.<br><br>Question: What is the likelihood that each of the following securities is guilty of pump and dump activity? Please rank the following securities suspected of pump and dump activity in order of how likely they are actually guilty of pump and dump activity (first is most likely).<br>,9190799329,MYRY,TSK.CP3.OT2.PRB.005.MYRY.
1,17,OT Financial SC2 UT 2 pt 5,66616918,1,,822990216,TSK.CP3.OT2.PRB.005.,Task (5): Identify securities suspected of pump and dump to determine which securities are the best exemplars of pump and dump activity.<br><br>Question: What is the likelihood that each of the following securities is guilty of pump and dump activity? Please rank the following securities suspected of pump and dump activity in order of how likely they are actually guilty of pump and dump activity (first is most likely).<br>,9190799330,1,1
1,16,OT Financial SC2 UT 2 pt 5,66616918,1,,822990216,TSK.CP3.OT2.PRB.005.,Task (5): Identify securities suspected of pump and dump to determine which securities are the best exemplars of pump and dump activity.<br><br>Question: What is the likelihood that each of the following securities is guilty of pump and dump activity? Please rank the following securities suspected of pump and dump activity in order of how likely they are actually guilty of pump and dump activity (first is most likely).<br>,9190799331,2,2
1,15,OT Financial SC2 UT 2 pt 5,66616918,1,,822990216,TSK.CP3.OT2.PRB.005.,Task (5): Identify securities suspected of pump and dump to determine which securities are the best exemplars of pump and dump activity.<br><br>Question: What is the likelihood that each of the following securities is guilty of pump and dump activity? Please rank the following securities suspected of pump and dump activity in order of how likely they are actually guilty of pump and dump activity (first is most likely).<br>,9190799332,3,3
1,14,OT Financial SC2 UT 2 pt 5,66616918,1,,822990216,TSK.CP3.OT2.PRB.005.,Task (5): Identify securities suspected of pump and dump to determine which securities are the best exemplars of pump and dump activity.<br><br>Question: What is the likelihood that each of the following securities is guilty of pump and dump activity? Please rank the following securities suspected of pump and dump activity in order of how likely they are actually guilty of pump and dump activity (first is most likely).<br>,9190799333,4,4
1,13,OT Financial SC2 UT 2 pt 5,66616918,1,,822990216,TSK.CP3.OT2.PRB.005.,Task (5): Identify securities suspected of pump and dump to determine which securities are the best exemplars of pump and dump activity.<br><br>Question: What is the likelihood that each of the following securities is guilty of pump and dump activity? Please rank the following securities suspected of pump and dump activity in order of how likely they are actually guilty of pump and dump activity (first is most likely).<br>,9190799334,5,5
1,12,OT Financial SC2 UT 2 pt 5,66616918,1,,822990216,TSK.CP3.OT2.PRB.005.,Task (5): Identify securities suspected of pump and dump to determine which securities are the best exemplars of pump and dump activity.<br><br>Question: What is the likelihood that each of the following securities is guilty of pump and dump activity? Please rank the following securities suspected of pump and dump activity in order of how likely they are actually guilty of pump and dump activity (first is most likely).<br>,9190799335,6,6
,11,OT Financial SC2 UT 2 pt 5,66616918,1,,822990217,TSK.CP3.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9164968397,Certainly Wrong (0%),0
,10,OT Financial SC2 UT 2 pt 5,66616918,1,,822990217,TSK.CP3.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9164968398,-0.1,10
,9,OT Financial SC2 UT 2 pt 5,66616918,1,,822990217,TSK.CP3.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9164968399,-0.2,20
,8,OT Financial SC2 UT 2 pt 5,66616918,1,,822990217,TSK.CP3.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9164968400,-0.3,30
,7,OT Financial SC2 UT 2 pt 5,66616918,1,,822990217,TSK.CP3.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9164968401,-0.4,40
,6,OT Financial SC2 UT 2 pt 5,66616918,1,,822990217,TSK.CP3.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9164968402,Completely Uncertain (50%),50
,5,OT Financial SC2 UT 2 pt 5,66616918,1,,822990217,TSK.CP3.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9164968403,-0.6,60
,4,OT Financial SC2 UT 2 pt 5,66616918,1,,822990217,TSK.CP3.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9164968404,-0.7,70
,3,OT Financial SC2 UT 2 pt 5,66616918,1,,822990217,TSK.CP3.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9164968405,-0.8,80
,2,OT Financial SC2 UT 2 pt 5,66616918,1,,822990217,TSK.CP3.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9164968406,-0.9,90
,1,OT Financial SC2 UT 2 pt 5,66616918,1,,822990217,TSK.CP3.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9164968407,Certainly Correct (100%),100
,24,OT Financial SC2 UT 2 pt 5,66616918,1,,822990217,TSK.CP3.OT2.CON.005.,Please use the scale below to indicate indicate your level of confidence in your answer for this question.,9164968408,,#NULL
,613,OT Financial SC2 UT POST 1,66616939,3,,822990371,,Question: Which of the following security symbols show periods of anomalous activity in trade prices and volumes that seem significantly different than what looks normal for that security_Í¶s trade and volume activity? (select all that apply). <br>,9219711141,Descriptive Text 1,#NULL
1,623,OT Financial SC2 UT POST 1,66616939,3,,822990372,PST.EXP.CP3.OT1.CLD.EFF.005.,The tool made this task feel...,9164969377,Efficient,PST.EXP.CP3.OT1.CLD.EFF.005.
1,615,OT Financial SC2 UT POST 1,66616939,3,,822990372,PST.EXP.CP3.OT1.CLD.EAS.005.,The tool made this task feel...,9164969378,Easy,PST.EXP.CP3.OT1.CLD.EAS.005.
1,626,OT Financial SC2 UT POST 1,66616939,3,,822990372,PST.EXP.CP3.OT1.CLD.INT.005.,The tool made this task feel...,9164969379,Interesting,PST.EXP.CP3.OT1.CLD.INT.005.
1,632,OT Financial SC2 UT POST 1,66616939,3,,822990372,PST.EXP.CP3.OT1.CLD.FRU.005.,The tool made this task feel...,9164969380,Frustrating,PST.EXP.CP3.OT1.CLD.FRU.005.
1,625,OT Financial SC2 UT POST 1,66616939,3,,822990372,PST.EXP.CP3.OT1.CLD.MEF.005.,The tool made this task feel...,9164969381,Mentally Effortful,PST.EXP.CP3.OT1.CLD.MEF.005.
1,650,OT Financial SC2 UT POST 1,66616939,3,,822990372,,The tool made this task feel...,9164969382,1-Completely False,1
1,642,OT Financial SC2 UT POST 1,66616939,3,,822990372,,The tool made this task feel...,9164969383,2,2
1,641,OT Financial SC2 UT POST 1,66616939,3,,822990372,,The tool made this task feel...,9164969384,3-Neither True or False,3
1,640,OT Financial SC2 UT POST 1,66616939,3,,822990372,,The tool made this task feel...,9164969385,4,4
1,639,OT Financial SC2 UT POST 1,66616939,3,,822990372,,The tool made this task feel...,9164969386,5-Completely True,5
,683,OT Financial SC2 UT POST 1,66616939,4,,822990373,,Question: Is the volume and price activity for MCET in June 2015 anomalous compared with its previous history?,9219713256,Descriptive Text 1,#NULL
,684,OT Financial SC2 UT POST 1,66616939,4,,822990374,PST.EXP.CP3.OT1.CLD.EFF.001.,The tool made this task feel...,9164969388,Efficient,PST.EXP.CP3.OT1.CLD.EFF.001.
,685,OT Financial SC2 UT POST 1,66616939,4,,822990374,PST.EXP.CP3.OT1.CLD.EAS.001.,The tool made this task feel...,9164969389,Easy,PST.EXP.CP3.OT1.CLD.EAS.001.
,686,OT Financial SC2 UT POST 1,66616939,4,,822990374,PST.EXP.CP3.OT1.CLD.INT.001.,The tool made this task feel...,9164969390,Interesting,PST.EXP.CP3.OT1.CLD.INT.001.
,694,OT Financial SC2 UT POST 1,66616939,4,,822990374,PST.EXP.CP3.OT1.CLD.FRU.001.,The tool made this task feel...,9164969391,Frustrating,PST.EXP.CP3.OT1.CLD.FRU.001.
,687,OT Financial SC2 UT POST 1,66616939,4,,822990374,PST.EXP.CP3.OT1.CLD.MEF.001.,The tool made this task feel...,9164969392,Mentally Effortful,PST.EXP.CP3.OT1.CLD.MEF.001.
,688,OT Financial SC2 UT POST 1,66616939,4,,822990374,,The tool made this task feel...,9164969393,1-Completely False,1
,689,OT Financial SC2 UT POST 1,66616939,4,,822990374,,The tool made this task feel...,9164969394,2,2
,690,OT Financial SC2 UT POST 1,66616939,4,,822990374,,The tool made this task feel...,9164969395,3-Neither True or False,3
,691,OT Financial SC2 UT POST 1,66616939,4,,822990374,,The tool made this task feel...,9164969396,4,4
,692,OT Financial SC2 UT POST 1,66616939,4,,822990374,,The tool made this task feel...,9164969397,5-Completely True,5
,740,OT Financial SC2 UT POST 1,66616939,5,,822990375,,"Question: Examine the trading behavior of IFLM during May 2015. Can the increase in trade volume be explained by news about the company? If so, give the date and headline of a news article that supports your answer. ",9219714717,Descriptive Text 1,#NULL
